"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8910","Compra finalizada com Credit Card","e2e_tests.step_defs","Mon Jan 19 08:41:00 UTC 2026","passed","Mon Jan 19 08:41:09 UTC 2026","","test_checkout_steps","",""
"","696","Não deve permitir remoção sem autenticação","api-tests.tests","Mon Jan 19 08:41:50 UTC 2026","passed","Mon Jan 19 08:41:51 UTC 2026","TestUsersAPI","test_users","",""
"","1333","Deve listar todos os usuários com sucesso","api-tests.tests","Mon Jan 19 08:41:43 UTC 2026","passed","Mon Jan 19 08:41:44 UTC 2026","TestUsersAPI","test_users","",""
"","779","Deve remover um usuário existente","api-tests.tests","Mon Jan 19 08:41:49 UTC 2026","passed","Mon Jan 19 08:41:50 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","1754","Tentativa de login com senha inválida","e2e_tests.step_defs","Mon Jan 19 08:40:29 UTC 2026","passed","Mon Jan 19 08:40:31 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7950","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 08:40:52 UTC 2026","passed","Mon Jan 19 08:41:00 UTC 2026","","test_checkout_steps","",""
"","349","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Mon Jan 19 08:41:46 UTC 2026","passed","Mon Jan 19 08:41:46 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9801","Compra finalizada com Bank Transfer","e2e_tests.step_defs","Mon Jan 19 08:40:06 UTC 2026","passed","Mon Jan 19 08:40:15 UTC 2026","","test_checkout_steps","",""
"","747","Não deve criar usuário duplicado","api-tests.tests","Mon Jan 19 08:41:46 UTC 2026","passed","Mon Jan 19 08:41:47 UTC 2026","TestUsersAPI","test_users","",""
"","335","Não deve remover usuário inexistente","api-tests.tests","Mon Jan 19 08:41:50 UTC 2026","passed","Mon Jan 19 08:41:50 UTC 2026","TestUsersAPI","test_users","",""
"","304","Não deve criar usuário com JSON malformado","api-tests.tests","Mon Jan 19 08:41:46 UTC 2026","passed","Mon Jan 19 08:41:46 UTC 2026","TestUsersAPI","test_users","",""
"","343","Não deve atualizar usuário inexistente","api-tests.tests","Mon Jan 19 08:41:48 UTC 2026","passed","Mon Jan 19 08:41:49 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","659","Tentativa de login sem preencher campos","e2e_tests.step_defs","Mon Jan 19 08:40:33 UTC 2026","passed","Mon Jan 19 08:40:34 UTC 2026","","test_login_steps","",""
"","756","Deve atualizar um usuário existente","api-tests.tests","Mon Jan 19 08:41:47 UTC 2026","passed","Mon Jan 19 08:41:48 UTC 2026","TestUsersAPI","test_users","",""
"","304","Não deve permitir criação sem autenticação","api-tests.tests","Mon Jan 19 08:41:47 UTC 2026","passed","Mon Jan 19 08:41:47 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8803","Compra finalizada com Gift Card","e2e_tests.step_defs","Mon Jan 19 08:41:34 UTC 2026","passed","Mon Jan 19 08:41:42 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","8865","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 08:39:57 UTC 2026","passed","Mon Jan 19 08:40:05 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8771","Compra finalizada com Buy Now Pay Later","e2e_tests.step_defs","Mon Jan 19 08:41:17 UTC 2026","passed","Mon Jan 19 08:41:25 UTC 2026","","test_checkout_steps","",""
"","349","Não deve retornar usuário inexistente","api-tests.tests","Mon Jan 19 08:41:45 UTC 2026","passed","Mon Jan 19 08:41:45 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","1756","Tentativa de login com email inválido","e2e_tests.step_defs","Mon Jan 19 08:40:31 UTC 2026","passed","Mon Jan 19 08:40:33 UTC 2026","","test_login_steps","",""
"","361","Não deve criar usuário com email inválido","api-tests.tests","Mon Jan 19 08:41:45 UTC 2026","passed","Mon Jan 19 08:41:46 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Login com credenciais válidas","5917","Login com credenciais válidas","e2e_tests.step_defs","Mon Jan 19 08:40:23 UTC 2026","skipped","Mon Jan 19 08:40:29 UTC 2026","","test_login_steps","",""
"","740","Deve buscar um usuário existente com sucesso","api-tests.tests","Mon Jan 19 08:41:44 UTC 2026","passed","Mon Jan 19 08:41:45 UTC 2026","TestUsersAPI","test_users","",""
