"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","640","Não deve permitir remoção sem autenticação","api-tests.tests","Fri Jan 16 08:47:58 UTC 2026","passed","Fri Jan 16 08:47:59 UTC 2026","TestUsersAPI","test_users","",""
"","668","Não deve criar usuário duplicado","api-tests.tests","Fri Jan 16 08:47:55 UTC 2026","passed","Fri Jan 16 08:47:56 UTC 2026","TestUsersAPI","test_users","",""
"","674","Deve buscar um usuário existente com sucesso","api-tests.tests","Fri Jan 16 08:47:53 UTC 2026","passed","Fri Jan 16 08:47:53 UTC 2026","TestUsersAPI","test_users","",""
"","324","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Fri Jan 16 08:47:54 UTC 2026","passed","Fri Jan 16 08:47:55 UTC 2026","TestUsersAPI","test_users","",""
"","631","Não deve permitir atualização sem autenticação","api-tests.tests","Fri Jan 16 08:47:57 UTC 2026","passed","Fri Jan 16 08:47:57 UTC 2026","TestUsersAPI","test_users","",""
"","319","Não deve retornar usuário inexistente","api-tests.tests","Fri Jan 16 08:47:53 UTC 2026","passed","Fri Jan 16 08:47:54 UTC 2026","TestUsersAPI","test_users","",""
"","342","Deve criar um novo usuário com sucesso","api-tests.tests","Fri Jan 16 08:47:54 UTC 2026","passed","Fri Jan 16 08:47:54 UTC 2026","TestUsersAPI","test_users","",""
"","315","Não deve remover usuário inexistente","api-tests.tests","Fri Jan 16 08:47:58 UTC 2026","passed","Fri Jan 16 08:47:58 UTC 2026","TestUsersAPI","test_users","",""
"","305","Não deve atualizar usuário inexistente","api-tests.tests","Fri Jan 16 08:47:57 UTC 2026","passed","Fri Jan 16 08:47:57 UTC 2026","TestUsersAPI","test_users","",""
"","665","Deve remover um usuário existente","api-tests.tests","Fri Jan 16 08:47:57 UTC 2026","passed","Fri Jan 16 08:47:58 UTC 2026","TestUsersAPI","test_users","",""
"","328","Não deve criar usuário com email inválido","api-tests.tests","Fri Jan 16 08:47:54 UTC 2026","passed","Fri Jan 16 08:47:54 UTC 2026","TestUsersAPI","test_users","",""
"","291","Não deve criar usuário com JSON malformado","api-tests.tests","Fri Jan 16 08:47:55 UTC 2026","passed","Fri Jan 16 08:47:55 UTC 2026","TestUsersAPI","test_users","",""
"","672","Deve atualizar um usuário existente","api-tests.tests","Fri Jan 16 08:47:56 UTC 2026","passed","Fri Jan 16 08:47:57 UTC 2026","TestUsersAPI","test_users","",""
"","1231","Deve listar todos os usuários com sucesso","api-tests.tests","Fri Jan 16 08:47:51 UTC 2026","passed","Fri Jan 16 08:47:53 UTC 2026","TestUsersAPI","test_users","",""
"","292","Não deve permitir criação sem autenticação","api-tests.tests","Fri Jan 16 08:47:56 UTC 2026","passed","Fri Jan 16 08:47:56 UTC 2026","TestUsersAPI","test_users","",""
