"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","669","Deve buscar um usuário existente com sucesso","api-tests.tests","Fri Jan 16 09:38:05 UTC 2026","passed","Fri Jan 16 09:38:06 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","0","test_tentativa_de_login_com_senha_inválida[chromium]","e2e_tests.step_defs","Fri Jan 16 09:38:07 UTC 2026","broken","Fri Jan 16 09:38:07 UTC 2026","","test_login_steps","",""
"","349","Deve criar um novo usuário com sucesso","api-tests.tests","Fri Jan 16 09:38:06 UTC 2026","passed","Fri Jan 16 09:38:06 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","0","test_tentativa_de_login_sem_preencher_campos[chromium]","e2e_tests.step_defs","Fri Jan 16 09:38:07 UTC 2026","broken","Fri Jan 16 09:38:07 UTC 2026","","test_login_steps","",""
"","316","Não deve retornar usuário inexistente","api-tests.tests","Fri Jan 16 09:38:06 UTC 2026","passed","Fri Jan 16 09:38:06 UTC 2026","TestUsersAPI","test_users","",""
"","326","Não deve criar usuário com email inválido","api-tests.tests","Fri Jan 16 09:38:06 UTC 2026","passed","Fri Jan 16 09:38:07 UTC 2026","TestUsersAPI","test_users","",""
"","289","Não deve criar usuário com JSON malformado","api-tests.tests","Fri Jan 16 09:38:07 UTC 2026","passed","Fri Jan 16 09:38:07 UTC 2026","TestUsersAPI","test_users","",""
"","661","Não deve criar usuário duplicado","api-tests.tests","Fri Jan 16 09:38:07 UTC 2026","passed","Fri Jan 16 09:38:08 UTC 2026","TestUsersAPI","test_users","",""
"","684","Deve remover um usuário existente","api-tests.tests","Fri Jan 16 09:38:10 UTC 2026","passed","Fri Jan 16 09:38:10 UTC 2026","TestUsersAPI","test_users","",""
"","310","Não deve atualizar usuário inexistente","api-tests.tests","Fri Jan 16 09:38:09 UTC 2026","passed","Fri Jan 16 09:38:09 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Login com credenciais válidas","0","test_login_com_credenciais_válidas[chromium]","e2e_tests.step_defs","Fri Jan 16 09:38:06 UTC 2026","broken","Fri Jan 16 09:38:06 UTC 2026","","test_login_steps","",""
"","630","Não deve permitir atualização sem autenticação","api-tests.tests","Fri Jan 16 09:38:09 UTC 2026","passed","Fri Jan 16 09:38:10 UTC 2026","TestUsersAPI","test_users","",""
"","629","Não deve permitir remoção sem autenticação","api-tests.tests","Fri Jan 16 09:38:11 UTC 2026","passed","Fri Jan 16 09:38:11 UTC 2026","TestUsersAPI","test_users","",""
"","286","Não deve permitir criação sem autenticação","api-tests.tests","Fri Jan 16 09:38:08 UTC 2026","passed","Fri Jan 16 09:38:08 UTC 2026","TestUsersAPI","test_users","",""
"","324","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Fri Jan 16 09:38:07 UTC 2026","passed","Fri Jan 16 09:38:07 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","0","test_tentativa_de_login_com_email_inválido[chromium]","e2e_tests.step_defs","Fri Jan 16 09:38:07 UTC 2026","broken","Fri Jan 16 09:38:07 UTC 2026","","test_login_steps","",""
"","1247","Deve listar todos os usuários com sucesso","api-tests.tests","Fri Jan 16 09:38:04 UTC 2026","passed","Fri Jan 16 09:38:05 UTC 2026","TestUsersAPI","test_users","",""
"","677","Deve atualizar um usuário existente","api-tests.tests","Fri Jan 16 09:38:08 UTC 2026","passed","Fri Jan 16 09:38:09 UTC 2026","TestUsersAPI","test_users","",""
"","314","Não deve remover usuário inexistente","api-tests.tests","Fri Jan 16 09:38:10 UTC 2026","passed","Fri Jan 16 09:38:11 UTC 2026","TestUsersAPI","test_users","",""
