"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","8757","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 06:04:54 UTC 2026","passed","Mon Jan 19 06:05:03 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","1661","Tentativa de login com email inválido","e2e_tests.step_defs","Mon Jan 19 06:04:51 UTC 2026","passed","Mon Jan 19 06:04:53 UTC 2026","","test_login_steps","",""
"","785","Deve remover um usuário existente","api-tests.tests","Mon Jan 19 06:06:12 UTC 2026","passed","Mon Jan 19 06:06:13 UTC 2026","TestUsersAPI","test_users","",""
"","342","Não deve remover usuário inexistente","api-tests.tests","Mon Jan 19 06:06:13 UTC 2026","passed","Mon Jan 19 06:06:13 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","9876","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 06:04:16 UTC 2026","passed","Mon Jan 19 06:04:26 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7916","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 06:05:47 UTC 2026","passed","Mon Jan 19 06:05:55 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9807","Compra finalizada com Gift Card","e2e_tests.step_defs","Mon Jan 19 06:05:55 UTC 2026","passed","Mon Jan 19 06:06:05 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8788","Compra finalizada com Buy Now Pay Later","e2e_tests.step_defs","Mon Jan 19 06:05:39 UTC 2026","passed","Mon Jan 19 06:05:47 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Login com credenciais válidas","5849","Login com credenciais válidas","e2e_tests.step_defs","Mon Jan 19 06:04:43 UTC 2026","failed","Mon Jan 19 06:04:49 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","8878","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 06:05:30 UTC 2026","passed","Mon Jan 19 06:05:38 UTC 2026","","test_checkout_steps","",""
"","1406","Deve listar todos os usuários com sucesso","api-tests.tests","Mon Jan 19 06:06:05 UTC 2026","passed","Mon Jan 19 06:06:07 UTC 2026","TestUsersAPI","test_users","",""
