"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","619","Não deve permitir remoção sem autenticação","api-tests.tests","Fri Jan 16 09:10:09 UTC 2026","passed","Fri Jan 16 09:10:10 UTC 2026","TestUsersAPI","test_users","",""
"","326","Não deve criar usuário com email inválido","api-tests.tests","Fri Jan 16 09:10:05 UTC 2026","passed","Fri Jan 16 09:10:05 UTC 2026","TestUsersAPI","test_users","",""
"","316","Não deve retornar usuário inexistente","api-tests.tests","Fri Jan 16 09:10:04 UTC 2026","passed","Fri Jan 16 09:10:05 UTC 2026","TestUsersAPI","test_users","",""
"","619","Não deve permitir atualização sem autenticação","api-tests.tests","Fri Jan 16 09:10:08 UTC 2026","passed","Fri Jan 16 09:10:08 UTC 2026","TestUsersAPI","test_users","",""
"","315","Não deve atualizar usuário inexistente","api-tests.tests","Fri Jan 16 09:10:07 UTC 2026","passed","Fri Jan 16 09:10:08 UTC 2026","TestUsersAPI","test_users","",""
"","293","Não deve permitir criação sem autenticação","api-tests.tests","Fri Jan 16 09:10:06 UTC 2026","passed","Fri Jan 16 09:10:07 UTC 2026","TestUsersAPI","test_users","",""
"","693","Não deve criar usuário duplicado","api-tests.tests","Fri Jan 16 09:10:06 UTC 2026","passed","Fri Jan 16 09:10:06 UTC 2026","TestUsersAPI","test_users","",""
"","674","Deve remover um usuário existente","api-tests.tests","Fri Jan 16 09:10:08 UTC 2026","passed","Fri Jan 16 09:10:09 UTC 2026","TestUsersAPI","test_users","",""
"","667","Deve buscar um usuário existente com sucesso","api-tests.tests","Fri Jan 16 09:10:04 UTC 2026","passed","Fri Jan 16 09:10:04 UTC 2026","TestUsersAPI","test_users","",""
"","335","Deve criar um novo usuário com sucesso","api-tests.tests","Fri Jan 16 09:10:05 UTC 2026","passed","Fri Jan 16 09:10:05 UTC 2026","TestUsersAPI","test_users","",""
"","292","Não deve criar usuário com JSON malformado","api-tests.tests","Fri Jan 16 09:10:06 UTC 2026","passed","Fri Jan 16 09:10:06 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","30140","Tentativa de login sem preencher campos","e2e_tests.step_defs","Fri Jan 16 09:09:32 UTC 2026","broken","Fri Jan 16 09:10:02 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","30141","Tentativa de login com email inválido","e2e_tests.step_defs","Fri Jan 16 09:09:02 UTC 2026","broken","Fri Jan 16 09:09:32 UTC 2026","","test_login_steps","",""
"","1254","Deve listar todos os usuários com sucesso","api-tests.tests","Fri Jan 16 09:10:02 UTC 2026","passed","Fri Jan 16 09:10:04 UTC 2026","TestUsersAPI","test_users","",""
"","316","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Fri Jan 16 09:10:05 UTC 2026","passed","Fri Jan 16 09:10:06 UTC 2026","TestUsersAPI","test_users","",""
"","674","Deve atualizar um usuário existente","api-tests.tests","Fri Jan 16 09:10:07 UTC 2026","passed","Fri Jan 16 09:10:07 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","30140","Tentativa de login com senha inválida","e2e_tests.step_defs","Fri Jan 16 09:08:31 UTC 2026","broken","Fri Jan 16 09:09:01 UTC 2026","","test_login_steps","",""
"","311","Não deve remover usuário inexistente","api-tests.tests","Fri Jan 16 09:10:09 UTC 2026","passed","Fri Jan 16 09:10:09 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Login com credenciais válidas","30319","Login com credenciais válidas","e2e_tests.step_defs","Fri Jan 16 09:08:01 UTC 2026","broken","Fri Jan 16 09:08:31 UTC 2026","","test_login_steps","",""
