"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Login com credenciais válidas","5927","Login com credenciais válidas","e2e_tests.step_defs","Thu Jan 22 21:28:52 UTC 2026","skipped","Thu Jan 22 21:28:58 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","646","Tentativa de login sem preencher campos","e2e_tests.step_defs","Thu Jan 22 21:29:02 UTC 2026","passed","Thu Jan 22 21:29:02 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","9987","Compra de um único produto","e2e_tests.step_defs","Thu Jan 22 21:28:25 UTC 2026","passed","Thu Jan 22 21:28:35 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","1758","Tentativa de login com senha inválida","e2e_tests.step_defs","Thu Jan 22 21:28:58 UTC 2026","passed","Thu Jan 22 21:29:00 UTC 2026","","test_login_steps","",""
"","303","Não deve atualizar usuário inexistente","api-tests.tests","Thu Jan 22 21:30:17 UTC 2026","passed","Thu Jan 22 21:30:17 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7896","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Thu Jan 22 21:29:55 UTC 2026","passed","Thu Jan 22 21:30:02 UTC 2026","","test_checkout_steps","",""
"","264","Não deve criar usuário com JSON malformado","api-tests.tests","Thu Jan 22 21:30:15 UTC 2026","passed","Thu Jan 22 21:30:15 UTC 2026","TestUsersAPI","test_users","",""
"","613","Não deve permitir atualização sem autenticação","api-tests.tests","Thu Jan 22 21:30:17 UTC 2026","passed","Thu Jan 22 21:30:17 UTC 2026","TestUsersAPI","test_users","",""
"","339","Deve criar um novo usuário com sucesso","api-tests.tests","Thu Jan 22 21:30:14 UTC 2026","passed","Thu Jan 22 21:30:14 UTC 2026","TestUsersAPI","test_users","",""
"","334","Não deve criar usuário com email inválido","api-tests.tests","Thu Jan 22 21:30:14 UTC 2026","passed","Thu Jan 22 21:30:14 UTC 2026","TestUsersAPI","test_users","",""
"","1173","Deve listar todos os usuários com sucesso","api-tests.tests","Thu Jan 22 21:30:12 UTC 2026","passed","Thu Jan 22 21:30:13 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7908","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Thu Jan 22 21:29:21 UTC 2026","passed","Thu Jan 22 21:29:29 UTC 2026","","test_checkout_steps","",""
"","695","Deve atualizar um usuário existente","api-tests.tests","Thu Jan 22 21:30:16 UTC 2026","passed","Thu Jan 22 21:30:17 UTC 2026","TestUsersAPI","test_users","",""
"","321","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Thu Jan 22 21:30:14 UTC 2026","passed","Thu Jan 22 21:30:15 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8823","Compra finalizada com Gift Card","e2e_tests.step_defs","Thu Jan 22 21:30:03 UTC 2026","passed","Thu Jan 22 21:30:11 UTC 2026","","test_checkout_steps","",""
"","261","Não deve permitir criação sem autenticação","api-tests.tests","Thu Jan 22 21:30:16 UTC 2026","passed","Thu Jan 22 21:30:16 UTC 2026","TestUsersAPI","test_users","",""
"","617","Não deve permitir remoção sem autenticação","api-tests.tests","Thu Jan 22 21:30:18 UTC 2026","passed","Thu Jan 22 21:30:19 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8859","Compra finalizada com Credit Card","e2e_tests.step_defs","Thu Jan 22 21:29:29 UTC 2026","passed","Thu Jan 22 21:29:38 UTC 2026","","test_checkout_steps","",""
"","311","Não deve remover usuário inexistente","api-tests.tests","Thu Jan 22 21:30:18 UTC 2026","passed","Thu Jan 22 21:30:18 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8878","Compra finalizada com Bank Transfer","e2e_tests.step_defs","Thu Jan 22 21:28:35 UTC 2026","passed","Thu Jan 22 21:28:44 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","9074","Compra de um único produto","e2e_tests.step_defs","Thu Jan 22 21:29:02 UTC 2026","passed","Thu Jan 22 21:29:12 UTC 2026","","test_checkout_steps","",""
"","310","Não deve retornar usuário inexistente","api-tests.tests","Thu Jan 22 21:30:13 UTC 2026","passed","Thu Jan 22 21:30:14 UTC 2026","TestUsersAPI","test_users","",""
"","657","Não deve criar usuário duplicado","api-tests.tests","Thu Jan 22 21:30:15 UTC 2026","passed","Thu Jan 22 21:30:16 UTC 2026","TestUsersAPI","test_users","",""
"","695","Deve remover um usuário existente","api-tests.tests","Thu Jan 22 21:30:17 UTC 2026","passed","Thu Jan 22 21:30:18 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8785","Compra finalizada com Buy Now Pay Later","e2e_tests.step_defs","Thu Jan 22 21:29:46 UTC 2026","passed","Thu Jan 22 21:29:54 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7906","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Thu Jan 22 21:28:44 UTC 2026","passed","Thu Jan 22 21:28:52 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8803","Compra finalizada com Cash on Delivery","e2e_tests.step_defs","Thu Jan 22 21:29:12 UTC 2026","passed","Thu Jan 22 21:29:20 UTC 2026","","test_checkout_steps","",""
"","654","Deve buscar um usuário existente com sucesso","api-tests.tests","Thu Jan 22 21:30:13 UTC 2026","passed","Thu Jan 22 21:30:13 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7897","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Thu Jan 22 21:29:38 UTC 2026","passed","Thu Jan 22 21:29:46 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","1779","Tentativa de login com email inválido","e2e_tests.step_defs","Thu Jan 22 21:29:00 UTC 2026","passed","Thu Jan 22 21:29:02 UTC 2026","","test_login_steps","",""
